	MR	ARI_o	ARI_r	Time
111	0.05	0.6918064305644852	0.6992041097278432	17.33395
112	0.05	0.598586363389023	0.615585743463031	18.86737
113	0.05	0.7221126064974948	0.726925825169521	41.83651
114	0.05	0.7030389623663402	0.7115918522667987	69.34921
115	0.05	0.639777115282732	0.6481019684416248	64.90161
116	0.05	0.7465009024528853	0.7612043693948458	21.02451
117	0.05	0.6616530934410972	0.6647447773822295	17.58845
118	0.05	0.6914615317183208	0.7041516813678793	18.07359
119	0.05	0.7017823683496579	0.703669498310589	19.19561
120	0.05	0.6662372755164958	0.6807925400267533	25.88221
121	0.05	0.6773234397378741	0.6859173232321876	27.90252
122	0.05	0.5814127563462539	0.5927700459418717	18.50222
123	0.05	0.7551992533016553	0.7653346146032681	18.64944
124	0.05	0.618066436713858	0.6311435669013491	18.31714
125	0.05	0.6972702570053562	0.7063457252121575	16.39743
126	0.05	0.6347673607737746	0.6516460748709701	16.32485
127	0.05	0.7224355703425182	0.7286816655098751	17.72227
128	0.05	0.6918469972368636	0.6973433481710878	17.29578
129	0.05	0.7161946640179752	0.7257884772421881	17.80677
130	0.05	0.6784971565280131	0.7005325023221497	17.14331
131	0.05	0.7471631538007366	0.7548920549225968	18.76456
132	0.05	0.7430794746674351	0.7462096849005632	17.16326
133	0.05	0.6781136366860582	0.6933587059165934	16.58464
134	0.05	0.7203165550161015	0.7281690283951321	15.74635
135	0.05	0.7479884151036601	0.7585439907244925	16.01993
136	0.05	0.6699294338606459	0.6748294382020014	16.53847
137	0.05	0.6865705946633782	0.6973407296760686	16.51255
138	0.05	0.684348271788654	0.6959345696532951	16.16537
139	0.05	0.7567172294226314	0.7615503613145781	15.61651
140	0.05	0.6435498869912134	0.6484542158502828	16.08346
141	0.05	0.6918834718078182	0.6969530581619344	16.95183
142	0.05	0.6798956441617976	0.6942076062623673	16.80396
143	0.05	0.7061074736396398	0.7140367757696569	15.83193
144	0.05	0.6892979550143925	0.6973761768317585	16.75911
145	0.05	0.6824271603373621	0.6868097519446928	18.18036
146	0.05	0.5617273976768461	0.5778485653970399	16.44056
147	0.05	0.6713678014466513	0.6802504348101108	17.11275
148	0.05	0.7257618367391147	0.7375444511335706	19.4422
149	0.05	0.6886397207191319	0.6934397888487057	18.9103
150	0.05	0.7175200824298282	0.7210166520523755	18.38531
151	0.05	0.6869779073815827	0.6967604774338594	17.87801
152	0.05	0.7073748322395567	0.7147785747647849	18.07424
153	0.05	0.7379019370684863	0.7431201701254446	18.79576
154	0.05	0.7366420263963053	0.7409203558930624	17.46276
155	0.05	0.6833269289125928	0.6998241131110264	17.17756
156	0.05	0.6828138869711112	0.6875702631145284	19.69248
157	0.05	0.755748356973414	0.759497965834276	17.19214
158	0.05	0.6643386172310825	0.6758049354865286	17.63396
159	0.05	0.701502501693931	0.7054657523980217	16.53858
160	0.05	0.6896465759319201	0.7009268148735165	16.89923
161	0.05	0.6949275417352594	0.7051315624593132	16.83076
162	0.05	0.6764930884151905	0.6816335052547748	17.27883
163	0.05	0.678722131894055	0.6909086027100897	17.64163
164	0.05	0.7093601703162263	0.721843988866428	18.24106
165	0.05	0.7275510621820416	0.7344394096379044	18.0751
166	0.05	0.7026940293316445	0.7119830595068908	17.28221
167	0.05	0.7273739927395888	0.7354459183397597	17.21042
168	0.05	0.6818382209111835	0.6901121208078349	17.40437
169	0.05	0.6200245844130173	0.6284702499049798	18.50012
170	0.05	0.6715852172046421	0.6795753416928297	21.78282
171	0.05	0.7200968993024001	0.7337652784960402	19.95986
172	0.05	0.6560609076657365	0.6660974128574444	19.71532
173	0.05	0.7112038441217794	0.7245929259713063	13.7655
174	0.05	0.6737059968398024	0.6800858300337033	18.74153
175	0.05	0.7080089784015784	0.7143519070291018	16.47389
176	0.05	0.5901014329582907	0.6014570869706357	19.786
177	0.05	0.667713880735428	0.6782543495053437	18.57179
178	0.05	0.6642040092878387	0.6719542315243444	18.05819
179	0.05	0.6701185204555982	0.6816665582664639	18.07012
180	0.05	0.6722241127143754	0.6798346930391871	18.17213
181	0.05	0.6265533868555521	0.6364597222221946	17.35221
182	0.05	0.666256247861771	0.6762293783759316	16.2633
183	0.05	0.6655014191543722	0.6708981042337127	16.83239
184	0.05	0.668999203475749	0.6798194985723367	16.96143
185	0.05	0.6907869077499889	0.7041623389403752	16.87214
186	0.05	0.6136151671098731	0.6212476517196447	17.99578
187	0.05	0.6527724614061801	0.6675190209500319	16.81984
188	0.05	0.6900168596347022	0.6945707495864526	16.9193
189	0.05	0.6321555815876027	0.648182164781584	16.68394
190	0.05	0.7694593146170293	0.7768036275829661	16.70812
191	0.05	0.6192353160232443	0.6231388528921921	16.71659
192	0.05	0.6755111222781786	0.6882686630735702	16.66144
193	0.05	0.7020686093522522	0.7179934794281841	16.67542
194	0.05	0.676680340558142	0.6891828453606401	16.30695
195	0.05	0.6247262080858175	0.638008669845897	16.38836
196	0.05	0.7055872973652181	0.7149888992286882	16.8556
197	0.05	0.6683030049561064	0.6739895202374455	16.79166
198	0.05	0.5887382940530643	0.6006124393462122	16.38649
199	0.05	0.7195678445737018	0.7335204522996126	16.43661
200	0.1	0.6363265106150481	0.6565004779890296	18.86162
201	0.1	0.5938340489849551	0.6113115384468768	17.82804
202	0.1	0.5083757617713238	0.5251394610677647	18.5729
203	0.1	0.5759191123161288	0.6004855863614709	18.23991
204	0.1	0.6028428442519791	0.629143251506397	18.5737
205	0.1	0.5187272698476714	0.5419224075542826	18.66806
206	0.1	0.7281464599718355	0.7420987168676892	17.11647
207	0.1	0.4983454796999902	0.5242558779753692	17.5472
208	0.1	0.546090290977033	0.5691874870721358	18.65543
209	0.1	0.5684894699924229	0.593707582108417	18.22924
210	0.1	0.5907278643652047	0.6200711906424341	18.27863
211	0.1	0.6052277562053404	0.6224358594471316	18.71608
212	0.1	0.6007717891986036	0.6169691245925686	18.08675
213	0.1	0.5652929625961652	0.5940582537262157	20.35387
214	0.1	0.5252751874102118	0.542522287042229	18.0913
215	0.1	0.5919732939862966	0.6190114109964933	18.8718
216	0.1	0.5590889522725245	0.575061898995888	18.24998
217	0.1	0.5807387758660569	0.5986928456512411	17.87759
218	0.1	0.5407511251846377	0.5603608877559492	17.26677
219	0.1	0.6248317002738589	0.6411587765424841	19.34948
220	0.1	0.4697448206239728	0.48299640472863764	18.4107
221	0.1	0.6253278431117433	0.6377725470303284	18.42929
222	0.1	0.5065306452311399	0.5192838173839909	19.35291
223	0.1	0.5202249459670056	0.5396156670230859	18.47998
224	0.1	0.5290180453652458	0.5482281572469981	19.67964
225	0.1	0.5597887361574735	0.5754442635633634	21.0705
226	0.1	0.6131670598319341	0.6292815152995344	20.1174
227	0.1	0.5618781670734744	0.5831728655412981	19.58549
228	0.1	0.5356636735822281	0.559654742156512	19.1114
229	0.1	0.5418638294179197	0.5559364734807793	18.93945
230	0.1	0.5197692172155446	0.5451201125796525	18.23495
231	0.1	0.530411439531586	0.547837367948165	19.20273
232	0.1	0.6782002255052008	0.6924989521051069	17.59691
233	0.1	0.44217756056433305	0.45582446443742375	18.47848
234	0.1	0.683928248880371	0.6971307673942705	19.13801
235	0.1	0.6366935868436234	0.6582883815857069	17.81507
236	0.1	0.5147149557855372	0.5221443233696977	18.74084
237	0.1	0.5683911772558022	0.591786201858921	18.22119
238	0.1	0.5400343845690202	0.5610043814414619	18.67182
239	0.1	0.5227330340570676	0.5486210588230803	17.78021
240	0.1	0.5877612544429929	0.6072217322380649	18.58202
241	0.1	0.5779484245738243	0.6008995030538857	18.48252
242	0.1	0.6373764875223324	0.6537731486810207	17.82361
243	0.1	0.5312931615987739	0.5461541569758586	17.57983
244	0.1	0.6468316915196843	0.6548935803806275	19.04113
245	0.1	0.5898241209890415	0.6040240271736068	17.87851
246	0.1	0.551476925748698	0.5747032772260886	18.06959
247	0.1	0.6882830376076474	0.7055057896009854	18.56555
248	0.1	0.5992077089577432	0.6193412523334206	18.56981
249	0.1	0.6384399259581097	0.6582142890046123	17.9142
250	0.1	0.5564455685772711	0.5810990800945839	18.06194
251	0.1	0.5446522294201604	0.5710066999614104	18.53031
252	0.1	0.5448861800496303	0.5616754497695112	19.23355
253	0.1	0.5652087252638106	0.5686526500700835	18.99695
254	0.1	0.6165709356492904	0.6284347971097576	17.35263
255	0.1	0.44322632770912185	0.45574015219499886	18.47946
256	0.1	0.5256025550140856	0.5439281160958048	18.63079
257	0.1	0.6285071238000941	0.6462718343921029	18.05198
258	0.1	0.5819869849727	0.5890582562289619	18.39044
259	0.1	0.6009347155298325	0.620979502920891	18.69428
260	0.1	0.5132631532095838	0.5270200534314762	18.31998
261	0.1	0.46875998507351746	0.48755034380399787	18.94801
262	0.1	0.5286325816676969	0.5444327578707021	24.27942
263	0.1	0.6094125798684844	0.6338653729170368	18.89547
264	0.1	0.5675801687666174	0.579722231253736	19.32104
265	0.1	0.44014895110511487	0.4600088511466034	18.92693
266	0.1	0.6469339546644122	0.6654851896163799	19.77734
267	0.1	0.5913385846950766	0.6043002280405856	18.3017
268	0.1	0.6443716364909121	0.6679416067036403	17.99333
269	0.1	0.6059878634601413	0.6217697685493624	18.51781
270	0.1	0.5564826850136658	0.5785788969232957	18.73305
271	0.1	0.5321924715694546	0.5460260219472569	17.66158
272	0.1	0.5128705203611927	0.5239013727752589	17.69871
273	0.1	0.5577908281313813	0.5815476011185137	17.82645
274	0.1	0.5417003078493056	0.5623748692638003	18.20443
275	0.1	0.5620919278544022	0.5773422847193082	17.97142
276	0.1	0.6551080068264967	0.6690380714753467	17.80777
277	0.1	0.5518056635303852	0.5784468681185869	17.92787
278	0.1	0.5285345627970763	0.549424708945682	18.38125
279	0.1	0.5116281563284748	0.5275264244131639	18.44184
280	0.1	0.607182029567899	0.6228861862811834	18.23006
281	0.1	0.6311586829863847	0.6499950305178462	18.29449
282	0.1	0.7013328581381542	0.710274399951522	18.57189
283	0.1	0.5687774164322926	0.584227621845978	17.68936
284	0.1	0.6470946392107886	0.6526588258953998	18.18146
285	0.1	0.532716435908109	0.5558833398249542	18.1333
286	0.1	0.6904396757722518	0.7022660951091041	17.71488
287	0.1	0.521194992827795	0.5359499735865938	18.34596
288	0.1	0.6584913815006737	0.672861304709365	17.93674
289	0.1	0.5983258441420468	0.6052535706546762	18.01135
290	0.1	0.5236302934116128	0.5399302003716375	18.39832
291	0.1	0.6703357702128321	0.6877524026120506	17.70383
292	0.1	0.5548494092406605	0.5755021445767093	18.2061
293	0.1	0.5827112804113761	0.593114903161562	18.823
294	0.1	0.5511566704991775	0.5706769008705371	19.02417
295	0.1	0.5747701379844954	0.5993259156109461	18.69598
296	0.1	0.6575889389998174	0.6752385986244328	17.3847
297	0.1	0.5254978618266722	0.5507203127050061	17.98177
298	0.1	0.5147271162199699	0.543094946273627	17.89518
299	0.1	0.5884818300472703	0.605953307445394	20.76356
300	0.15	0.3130484910806603	0.3284874383831425	25.30035
301	0.15	0.5000328402388723	0.5226805415647471	21.78149
302	0.15	0.4572667388338539	0.46928274274729076	21.75017
303	0.15	0.572049810338476	0.5936683898555999	20.75025
304	0.15	0.4989124095137538	0.5362976235221691	21.5139
305	0.15	0.3242656941378595	0.339413125233679	21.9729
306	0.15	0.40403876226614305	0.42545699683013033	22.91158
307	0.15	0.43107176635743005	0.4481833144016345	23.52315
308	0.15	0.4371468315519685	0.46057219039014885	21.33372
309	0.15	0.5699680709956343	0.5947783980955008	23.10372
310	0.15	0.48626815169535104	0.5053610641984508	22.31039
311	0.15	0.4084427230693555	0.4355714358834534	20.94524
312	0.15	0.5496462848929418	0.5744438446940157	20.09322
313	0.15	0.43686359467089353	0.45204344822009696	24.51521
314	0.15	0.3648948802028786	0.3966589407055196	25.02061
315	0.15	0.5261079051561923	0.5437638765853696	20.80146
316	0.15	0.6088726124437196	0.6395460398771106	20.08555
317	0.15	0.3993191451885407	0.4225551447889882	20.16852
318	0.15	0.35843927057434694	0.3704204876880278	19.21761
319	0.15	0.4903074086595402	0.5287774531322518	21.39792
320	0.15	0.40459315761420533	0.4281707500802483	18.92346
321	0.15	0.5332477231166406	0.5644963939913653	19.28779
322	0.15	0.427387744052066	0.4572040057149952	20.04306
323	0.15	0.5306758351354666	0.5476157938424772	19.67631
324	0.15	0.43718242334255536	0.46377909014611196	25.71842
325	0.15	0.5110628848602093	0.5288226328986222	36.89975
326	0.15	0.5380945035166523	0.5468000956217546	22.73292
327	0.15	0.39997163292186894	0.4373509432313827	25.49603
328	0.15	0.32950123294292544	0.3454055165334462	20.68732
329	0.15	0.4899916327458607	0.5264972998863302	19.57448
330	0.15	0.36755992102568974	0.37142844757372967	20.53395
331	0.15	0.4957746610389593	0.5256443548217282	21.59057
332	0.15	0.5175599449961548	0.5370811226878631	19.28312
333	0.15	0.5354749374462959	0.5575586189330546	20.61064
334	0.15	0.40871984384080035	0.4359587905363484	19.19278
335	0.15	0.5083639653780241	0.5351843291453484	19.84658
336	0.15	0.5131309016130375	0.5308230229867859	19.86103
337	0.15	0.5105872576758236	0.5462390818112185	20.45036
338	0.15	0.5197628572598225	0.5411909306384488	19.46762
339	0.15	0.5062896468633459	0.5410464445745702	23.25349
340	0.15	0.37817911777490726	0.40219667326238956	20.6414
341	0.15	0.4253819771407621	0.44954640870444934	19.87345
342	0.15	0.5407197635586374	0.5753517751968038	19.97754
343	0.15	0.5622538464270329	0.599771417538166	19.91094
344	0.15	0.47554913249140024	0.5019024370082773	20.38673
345	0.15	0.4845998741362907	0.49904429258776895	20.85662
346	0.15	0.5158353215344978	0.5347405806152025	20.20123
347	0.15	0.42631894759680916	0.4589117356468517	20.05391
348	0.15	0.6356571862374951	0.6556385141493349	18.72628
349	0.15	0.5397077377116678	0.5715946092491988	19.4561
350	0.15	0.5388859092127186	0.558428926365831	19.36449
351	0.15	0.4436241737843491	0.47611426059370515	18.90934
352	0.15	0.5279927715725887	0.5461677416964	19.32396
353	0.15	0.3313591031306809	0.3562708735824054	23.18521
354	0.15	0.4908298445457945	0.5168766590992677	23.67386
355	0.15	0.4498400016954489	0.45772246394565186	21.01246
356	0.15	0.5359521362155186	0.5592606233987047	21.12673
357	0.15	0.2764304071911391	0.29096580808505085	20.68841
358	0.15	0.5658988761969017	0.582736253511235	21.10101
359	0.15	0.5369399292656126	0.5568788255515646	20.33967
360	0.15	0.4889590739493408	0.5132131567056453	20.58636
361	0.15	0.5890708321149689	0.6148554592776392	21.59695
362	0.15	0.3193991474866699	0.3343586049169195	21.75772
363	0.15	0.4747709184793455	0.49191299736149635	21.10556
364	0.15	0.4106224544686188	0.4607976709277237	21.10652
365	0.15	0.504102999559532	0.522947493828885	20.82193
366	0.15	0.46407355997829375	0.4933015334935557	21.87635
367	0.15	0.4394334654872824	0.4729416501600881	20.56366
368	0.15	0.4086704387669218	0.4286008167911989	20.51494
369	0.15	0.3994856215844473	0.4194914703167581	21.86702
370	0.15	0.5143282285381655	0.5287946860124445	19.85278
371	0.15	0.4672367721473118	0.4997721003822045	19.94553
372	0.15	0.41351931328116026	0.4365893218827516	20.72742
373	0.15	0.5258182643589261	0.5479624074183186	19.95419
374	0.15	0.47536385541452536	0.49859107004323944	20.02237
375	0.15	0.44901516450563067	0.4754538295151015	20.50794
376	0.15	0.5620359419057892	0.5783101915832698	21.07235
377	0.15	0.3986092229950953	0.42646438152199767	20.77411
378	0.15	0.47149963372436693	0.508426162640472	19.896
379	0.15	0.2938644561704105	0.31369789978443247	20.29914
380	0.15	0.5772451455207269	0.6095413770365181	19.76384
381	0.15	0.5896681692740616	0.6159709617555559	20.14071
382	0.15	0.5002977102042321	0.5156642143761357	20.54657
383	0.15	0.5208535672402702	0.5332582340731917	20.21197
384	0.15	0.34816208491367867	0.3680086394223793	20.81601
385	0.15	0.4091941175878353	0.42565003522581785	20.08559
386	0.15	0.49869030049356383	0.5206660513242416	19.25439
387	0.15	0.507994008366288	0.5179458246953295	20.70157
388	0.15	0.38537746255188277	0.40753114166087756	20.14784
389	0.15	0.359317991492695	0.3814865464425435	20.40538
390	0.15	0.5611741271004886	0.5881399521108724	19.91377
391	0.15	0.44465073318611553	0.4835161773380888	20.26831
392	0.15	0.37814778050655634	0.40342454272384753	20.41035
393	0.15	0.5233116143326899	0.5421853264101397	21.19056
394	0.15	0.3971022795258896	0.42142222926257805	20.54824
395	0.15	0.4243048106208186	0.4505621016584459	19.85026
396	0.15	0.43171470418045915	0.45491997868546713	19.56811
397	0.15	0.37432878696518357	0.39984617912633036	21.09397
398	0.15	0.5425017928374707	0.5673748216450228	19.80165
399	0.15	0.374192378794933	0.4001291766470973	19.58585
400	0.2	0.4815627824654007	0.5038825134857168	22.73964
401	0.2	0.30103123019161	0.3327547301837305	23.11739
402	0.2	0.41031520945122035	0.43519095040385575	22.08426
403	0.2	0.36293596387662647	0.3878097915493406	22.27034
404	0.2	0.3370320162854568	0.35874357800484347	22.27227
405	0.2	0.34375134416492276	0.3734075314571495	23.29028
406	0.2	0.4765645534778483	0.5123459481918727	21.36635
407	0.2	0.440205101119495	0.4734796697155801	20.86252
408	0.2	0.40631942528352866	0.4433490074690958	22.99711
409	0.2	0.462971644529275	0.4956067934252224	21.63555
410	0.2	0.4544229409811551	0.481184074367474	22.24377
411	0.2	0.31591415795948175	0.3587039682777331	22.04572
412	0.2	0.36766658993661655	0.3994972680430218	21.51579
413	0.2	0.3677195355012526	0.40478064475115094	21.9355
414	0.2	0.3427567612294813	0.3671811210784073	21.85839
415	0.2	0.35010683223656547	0.3617060862891027	21.53951
416	0.2	0.5008554652325907	0.5239577669197046	21.90754
417	0.2	0.40608443693898844	0.44881067598398544	22.46285
418	0.2	0.3084112160180842	0.3181968261916034	22.85259
419	0.2	0.42235300783611673	0.45290199030370637	21.78788
420	0.2	0.3465419046711037	0.37335210723151807	21.46335
421	0.2	0.3705400768312473	0.41622884568914637	21.33805
422	0.2	0.41110735510389246	0.43439483851892796	21.94687
423	0.2	0.41013530472910276	0.43147252477691905	21.42963
424	0.2	0.3855659466998802	0.41491514078481295	21.31117
425	0.2	0.495136642498576	0.5248130970152545	20.43601
426	0.2	0.3805846996414088	0.410915903670767	20.83854
427	0.2	0.3364262553938341	0.3648809830457765	20.5321
428	0.2	0.3812933849346892	0.42462057806754566	20.74516
429	0.2	0.446119526873589	0.4699795215355187	23.14474
430	0.2	0.3623567799852858	0.3930631587459085	21.85625
431	0.2	0.45728534425471673	0.47948765270183447	19.87648
432	0.2	0.42304064201981284	0.456937933941125	21.93971
433	0.2	0.41038985451871135	0.4243611861872136	21.50699
434	0.2	0.4170370055560337	0.4467890501572873	20.54767
435	0.2	0.36224165095873223	0.3760859254148302	20.53983
436	0.2	0.3878757618707808	0.42445331862972074	20.76061
437	0.2	0.44087733735928764	0.476376157219166	23.38979
438	0.2	0.37475979575045654	0.4096565031877925	23.40878
439	0.2	0.34925464732005396	0.37086782199561247	21.62074
440	0.2	0.2399613325453984	0.26633334980822315	20.53731
441	0.2	0.3702388409803202	0.3979427270845332	21.88609
442	0.2	0.45157616917767546	0.48289415987045464	21.57597
443	0.2	0.49226257293010306	0.5134591392173387	20.46986
444	0.2	0.4009436463527584	0.420980546374864	22.16383
445	0.2	0.4475376190354475	0.4715025440215839	21.19037
446	0.2	0.29655203687874787	0.3186352759207073	21.81833
447	0.2	0.5013005016793965	0.5234282404795338	21.01452
448	0.2	0.2617706843646475	0.2766597070924715	20.73205
449	0.2	0.5158382739823402	0.5389814131846367	21.2699
450	0.2	0.4453965305443989	0.47938941300083876	20.81118
451	0.2	0.31180594143364654	0.3435394973239171	21.89243
452	0.2	0.36954158654265823	0.41081741246779946	20.99219
453	0.2	0.3025321994322011	0.334340570322345	21.47352
454	0.2	0.3373711184943821	0.35708361887763307	22.47065
455	0.2	0.48332736138497007	0.5141918949769879	22.82175
456	0.2	0.5319405813339424	0.5707422965696888	23.00394
457	0.2	0.38227863545909996	0.4095577477278051	24.31572
458	0.2	0.5183547145127315	0.5539624751029097	20.60061
459	0.2	0.4404324447039068	0.4665623730404338	23.68284
460	0.2	0.33594447040519293	0.3578106098196462	21.89051
461	0.2	0.422618444350781	0.4574872124431677	23.17679
462	0.2	0.3870818474727666	0.4020556601292185	24.67861
463	0.2	0.4045736033183989	0.42605287242389045	21.54854
464	0.2	0.5278480595870815	0.5603669172998954	23.69039
465	0.2	0.3362802012520544	0.36080685750106867	23.24697
466	0.2	0.41395272997347876	0.43922225241189694	23.44638
467	0.2	0.4598611217093589	0.49464109160789566	20.02237
468	0.2	0.3755315169680577	0.4042655036747946	37.54091
469	0.2	0.37117766367072147	0.3970566340492581	29.03151
470	0.2	0.33870442058157363	0.35995226793280355	36.96724
471	0.2	0.40584968539013433	0.4477906862109292	33.30554
472	0.2	0.3249764509004963	0.3415438060359989	27.48822
473	0.2	0.31836797862709965	0.3520123678404197	26.62992
474	0.2	0.30554672027890023	0.32170618337125895	26.72622
475	0.2	0.4067934510147904	0.4403135667834984	27.83544
476	0.2	0.3043053295165127	0.3188905870530152	26.63059
477	0.2	0.4473431087415878	0.492208875608204	26.68164
478	0.2	0.33675838992689455	0.3586106449356573	27.29342
479	0.2	0.3858735643655535	0.4176506575217034	26.3443
480	0.2	0.41482171502939175	0.4543736293612989	26.71221
481	0.2	0.240607736488985	0.2646510507913414	26.72675
482	0.2	0.38552868621613934	0.39793356186086254	26.77531
483	0.2	0.2905315602270088	0.3162327857869144	26.40143
